Internal ID,Date,Document Number,Name,Zip Code,Terms,Item,Memo,Quantity,PO Unit Cost,Amount,Last Purchase Price,Location,Expense/COGS Account,Part Class,Status,Fulfilled/Received (Line Level),Expected Receipt Date
463103,1/11/2021,MAR-7723-PO,BRAST INDUSTRIAL SOLUTIONS,40299,Net 30,MSDS PLACARD WINDOW-SINGLE PANE,"MSDS PLACARD SINGLE PANE WINDOW, DWG 299AA010P",20,3.42,68.40,3.42,New Albany (CM),Cost of Goods Sold-Mfg,30FG - Marine Finished Goods,Fully Billed,Yes,1/25/2021
463104,1/11/2021,MAR-7724-PO,CORNERSTONE SIGN  AND DECAL,40299,Net 30,NOT-002 MAPLINE SPECIAL,"IN CASE OF EMERGENCY SIGN 29"" X 42"", WITH MAPLINE TELEPHONE NO FOR MARATHON, 1-877-MAPLINE (1-877-627-5463),",5,99.00,495.00,99.00,New Albany (CM),Cost of Goods Sold-Mfg,30SN - MAR SIGNS,Fully Billed,Yes,1/25/2021
463477,1/12/2021,MAR-7742-PO,SISKIN STEEL & SUPPLY CO.,31193-3517,Net 60,"30RTGP.4985""RDX12FT 303SS",".4985""RD X 12FT 303SS .499 TGP +000/-.001 X 12' R/L  (18) BARS",216,7.25,1566.00,7.25,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/25/2021
465358,1/19/2021,MAR-7779-PO,RITE-WAY INDUSTRIES INC,47150,Net 30,Tooling And Fixtures-6065,PRV TOOLING Cat 50 holder ground clearance per print.,1,120.00,120.00,,New Albany (CM),TOOLING AND FIXTURES,,Fully Billed,Yes,1/25/2021
466665,1/21/2021,MAR-7795-PO,PLUMBERS SUPPLY,45263-4623,Net 15,L49,"3/4""NPT PIPE PLUG , BRASS X 117A-12 , FOR LFA",40,3.52,140.80,3.71,New Albany (CM),Cost of Goods Sold-Mfg,30LV - Level Alert Components,Fully Billed,Yes,1/25/2021
467205,1/22/2021,LV-3784-PO,CLEMTEX,77220-5214,Net 30,LV-TC95XXL,DUPONT TYVEX SUIT XXL  (2) BOXES,50,7.55,377.50,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,1/25/2021
467375,1/22/2021,LV-3787-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,TOEQ-1260,"41S-6K STEWARTS-USA Stock 1 $83.47 $83.47 4"" ALL SS, BOT. CON., 1/2"" NPT, SG 0 - 6,000 PSI",1,83.47,83.47,,Texas (LV),Construction in Progress,,Fully Billed,Yes,1/25/2021
452651,12/7/2020,LV-3685-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,LV-GAUGE 41SV-200-ERL2,"41SV-200 STWT 0-200 PSI 1/2"" NPT 4"" F VBRA",45,70.67,3180.15,70.821,Texas (LV),Cost of Goods Sold-Resale Itms,LVG - LV Resale Gauges and Valves,Fully Billed,Yes,1/22/2021
452827,12/8/2020,LV-3686-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,"LV-GAUGE 61SV-200 STWT 0-200 PSI 1/2""NPT 6""F VBRA","61SV-200 STWT 0-200 PSI 1/2"" NPT 6"" F VBRA",6,134.92,809.52,135.01,Texas (LV),Cost of Goods Sold-Resale Itms,LVG - LV Resale Gauges and Valves,Fully Billed,Yes,1/22/2021
460680,12/31/2020,RP-327-PO,CAMPBELL'S MACHINE SHOP INC.,40140,Net 30,VVP15S4VS2,"PD VALVE STEM,  DRAWING# A18170 Rev 2, 18/8 SS, updated part name 3-12-20",202,6.44,1300.88,6.44,New Albany (RL),Cost of Goods Sold-Mfg,40VV - VAC VALVE COMPONENTS,Fully Billed,Yes,1/22/2021
462299,1/7/2021,MAR-7698-PO,BATTERIES PLUS BLUBS,46962,Net 30,M304,"DURACELL ULTRA DEEP CYCLE AGM SLA BATTERY 12V 35AH,  24.75 lbs 7.67""X5.13""X7.09""",30,68.40,2052.00,68.40,New Albany (CM),Cost of Goods Sold-Resale Itms,30AP - MAR APM COMPONENT PARTS,Fully Billed,Yes,1/22/2021
462301,1/7/2021,MAR-7699-PO,CORNERSTONE SIGN  AND DECAL,40299,Net 30,M336-old,"Battery Plate, 6 POS, DWG 250AD060B",40,3.14,125.60,3.14,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Fully Billed,Yes,1/22/2021
462302,1/7/2021,MAR-7700-PO,CORNERSTONE SIGN  AND DECAL,40299,Net 30,M355,SOLAR PLATE 2 POS. DWG: 296AD130B,30,3.14,94.20,3.14,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Fully Billed,Yes,1/22/2021
463077,1/11/2021,LV-3751-PO,"Quality Valve, Inc.",36616,Net 30,NIP-PRODUCT-COGS,S2034CR SPRING ( 25-31 range)   Farris 26QA10L-120/S4 to set a valve to 25psi,2,1644.00,3288.00,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,1/22/2021
464065,1/13/2021,MAR-7746-PO,GRAYBAR ELECTRIC,60693-2444,1% 10 Net 30,M85,"CONTACT BLOCK , SQ D,  CLASS 9001 , TYPE KA51",15,50.61,759.15,50.61,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Fully Billed,Yes,1/22/2021
464065,1/13/2021,MAR-7746-PO,GRAYBAR ELECTRIC,60693-2444,1% 10 Net 30,3BC5,HOFFMAN FIBERGLASS ENCLOSURE // 41250 // A1287JFGQRR ( GRAYBAR 96092334 ) // BTS-1,8,148.63,1189.04,188.60,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,1/22/2021
464661,1/14/2021,LV-3764-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-DOCUMENT BOX-SS-SDPM,STAINLESS STEEL SIDE DOOR PIPE MOUNTING DOCUMENT BOX (106U135B) w/ 2  Riser Plates included,10,300.05,3000.50,302.17,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/22/2021
464957,1/14/2021,LV-3767-PO,"Quality Valve, Inc.",36616,Net 30,NIP-PRODUCT-COGS,"1X1 KUNKLE, MOD 266-E01-MG,  SET 125 PSI ",1,875.00,875.00,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,1/22/2021
465169,1/15/2021,MAR-7773-PO,ALRO STEEL CORP,60673-1248,Net 60,NIP-PRODUCT-COGS,2-3/8 A-36 PLATE MISC OD 16 IN  1. Alro Part: 07013855 5. Finish dimension: 2.25 2. Flame Cutting 6. GRIND TOLERANCE: +/- .003 3. Cut Tolerance: +3/16 / -0 7. FLAT&PARALLEL TOL: .005 per ft 4. Size grind/flat & parallel  16” OD (+1/8/-0.0) 2-1/4” Thick (+/- 0.03) Parallel .005 A-36 Material Blanchard Ground both sides. ,1,541.17,541.17,,New Albany (CM),Cost of Goods Sold-Mfg,,Fully Billed,Yes,1/22/2021
465457,1/19/2021,LV-3776-PO,LAPMASTER INT'L LLC,60674-8766,Net 30,Shop Supplies-6210,LAP500010050003 Vehicle #3 - 5 Gallon Pail ,3,103.42,310.26,,Texas (LV),Shop Supplies,,Fully Billed,Yes,1/22/2021
465457,1/19/2021,LV-3776-PO,LAPMASTER INT'L LLC,60674-8766,Net 30,Production Supplies-6080,"LAP500060000010 Polishing Paper - Emery 4/0 - 600 Grit(12""widex50yd) (1) ROLL",1,404.72,404.72,,Texas (LV),Production Supplies,,Fully Billed,Yes,1/22/2021
465608,1/20/2021,LV-3779-PO,WORLDWIDE PIPE & SUPPLY,77502,Credit Card,EQUIPMENT-1260,"2"" 6M 90 NPT A182 304/L",2,88.90,177.80,,Texas (LV),Construction in Progress,,Fully Billed,Yes,1/22/2021
467371,1/22/2021,LV-3786-PO,WORLDWIDE PIPE & SUPPLY,77502,Credit Card,EQUIPMENT-1260,"NIPPLE 1/2"" X 3"" S160 NIPPLE SMLS TBE 304/L",3,25.00,75.00,,Texas (LV),Construction in Progress,,Fully Billed,Yes,1/22/2021
462273,1/7/2021,MAR-7693-PO,NORTH COAST SEAL INC,44142,Net 30,EQ59-A,"8"" QUADRING PRESSURE FOR EQUATE VALVE, VITON (WHITE DOT), GROTENRATH 75-Q4-368",8,7.95,63.60,7.95,New Albany (CM),Cost of Goods Sold-Mfg,30EQ - Mar Equate Valve,Fully Billed,Yes,1/21/2021
462273,1/7/2021,MAR-7693-PO,NORTH COAST SEAL INC,44142,Net 30,EQ58-A,"8"" QUADRING VACUUM FOR EQUATE VALVE, VITON (WHITE DOT), GROTENRATH 75-Q4-348",10,4.75,47.50,4.75,New Albany (CM),Cost of Goods Sold-Mfg,30EQ - Mar Equate Valve,Fully Billed,Yes,1/21/2021
462295,1/7/2021,MAR-7696-PO,"C&E SALES, INC.",44193,Net 30,M1,"ICE CUBE RELAY, TURCK C7-A20  24VDC, C&E",40,10.43,417.20,10.43,New Albany (CM),Cost of Goods Sold-Mfg,30AP - MAR APM COMPONENT PARTS,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V52,"C01 PRESSURE HOUSING TOP FINISHED, DWG 328D100A",2,191.25,382.50,191.25,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-S16,"C02-75 SIGHT GLASS SPRING .0353 OD, SS // LEE SPRING PN-  LC035E-3S",50,5.95,297.50,5.77,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V184,"C02-75 PV VALVE COVER HINGE BLOCK, SS, DWG 297F115B",5,64.60,323.00,64.14,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V180,"C01-75 PV VALVE TOP COVER HINGE BLOCK, SS, DWG 297F110B",5,18.70,93.50,18.57,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-MS-2250-RECOVERY,"12"" RECOVERY MECHANICAL SEAL ASSEMBLY DWG# 350AB140B",2,1812.20,3624.40,2098.91,Texas (LV),Cost of Goods Sold-Mfg,91RP - SWS Resale Products,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-EQ24,"PLUG SCREEN FOR EQUATE VALVE, DWG 009M103B, QUALITY FILTERS",5,14.45,72.25,14.45,Texas (LV),Cost of Goods Sold-Resale Itms,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/21/2021
463358,1/12/2021,LV-3755-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-PNT-003,C01 PENNANT POLE WITH HOOK,2,51.85,103.70,51.49,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/21/2021
464435,1/14/2021,MAR-7758-PO,COPPER AND BRASS SALES,60132-2625,Net 60,"30RPL3/8X24""X24"" ALUM-6061","3/8"" X24"" X24"" ALUMINUM 6061 PLATE = 21.7/LBS for M28, horn adapter ",4,85.41,341.64,85.41,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/21/2021
465179,1/15/2021,MAR-7774-PO,W & O SUPPLY,31193-3067,Net 30,R&D-6170,"#62-103-E05 VLV,BALL CONE CHK,1/2"",62-100 (SER,SS,5PSI)",1,101.34,101.34,,New Albany (CM),Research Development,,Fully Billed,Yes,1/21/2021
465678,1/20/2021,MAR-7787-PO,BRAST INDUSTRIAL SOLUTIONS,40299,Net 30,30RSHMYLAR/PET.014,".014"" Mylar/PET Roll is 12"" wide x 30'   ORDER TOTAL LENGHT = 12'",12,3.00,36.00,3.00,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/21/2021
466283,1/20/2021,MAR-7790-PO,O'NEAL STEEL INC,31193-4243,Net 60,"30RPP1""SCH40 CARBON","1"" SCH40 x 21FT STD BARE PIPE",21,2.25,47.25,2.25,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/21/2021
443871,11/10/2020,MAR-7398-PO,"MACHINE SERVICE, INC",54307-0265,Net 30,CF-1810-2500,"COMPANION FLANGE, 1810 SERIES, 2-1/2"", DWG 122AC072B",5,210.00,1050.00,210.00,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,1/20/2021
443871,11/10/2020,MAR-7398-PO,"MACHINE SERVICE, INC",54307-0265,Net 30,P20-1810-48,"DRIVE SHAFT, 1810 SERIES, 48"" LONG, w/ U-JOINTS",5,720.00,3600.00,720.00,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,1/20/2021
458492,12/16/2020,RP-323-PO,"WENZEL METAL SPINNINGS, INC.",45263-8510,Net 30,VVPS4TC,"PD CAR VAC VALVE CAP/COVER , 304SS // SPINNING, 236L107B",147,17.39,2556.33,18.47,New Albany (RL),Cost of Goods Sold-Mfg,40RP - Rail Resale Products,Fully Billed,Yes,1/20/2021
458519,12/16/2020,RP-324-PO,WOODLAWN RUBBER CO.,45241,Net 30,VVP1502G,"1 1/2"" VACUUM RELIEF VALVE GASKET, WHITE FDA BUNA N NITRILE RUBBER , DWG: 236L160B  ***MUST HAVE CERTS***",65,9.94,646.10,6.05,New Albany (RL),Cost of Goods Sold-Mfg,40VV - VAC VALVE COMPONENTS,Fully Billed,Yes,1/20/2021
460972,1/4/2021,MAR-7655-PO,PROMEDIA GROUP LLC,47150,Net 30,V272,"6"" PV VALVE MANUAL",150,2.73726,410.59,,New Albany (CM),Expenses,,Fully Billed,Yes,1/20/2021
464178,1/4/2021,LV-3762-PO,"WATERWAY FABRICATION, LLC",77401,Net 15,LV-OUTSIDE VENDOR PROCESS,"Realign 1"" hole and line",1,275.00,275.00,295.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
461704,1/6/2021,MAR-7685-PO,CORNERSTONE SIGN  AND DECAL,40299,Net 30,D12,"SERIALIZED ID TAG ; 0.028"" THICK x 1-3/4"" TALL  x 2-1/2"" WIDE  ""ERL, DS39 (serialized mteal tag)  (.156 HOLES IN EACH CORNER) ""Blank Tag is DWG 270G090A""  +++Serial number 25601 - 25800 ++++",200,6.70,1340.00,6.70,New Albany (CM),Cost of Goods Sold-Mfg,30DP - DIPSTICK COMPONENT,Fully Billed,Yes,1/20/2021
461706,1/6/2021,MAR-7686-PO,BEARING HEADQUARTERS CO,60155-6267,Net 30,D8,"SHAFT COLLAR, SS, 2 PIECE, SPLIT, 1-1/4"" BORE, ALT-CCI-125-SS ( BRG HEAD ), SDSC20 x 1-1/4 SS  (ALBERT CRUSH)",300,8.64,2592.00,8.64,New Albany (CM),Cost of Goods Sold-Mfg,30DP - DIPSTICK COMPONENT,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-DCA-001,DANGEROUS CARGO SIGN PACKAGE WITH SS MOUNTING FRAME,3,495.55,1486.65,499.05,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V57,"C01 PRESSURE HOUSING BOTTOM FINISHED, DWG 328D105A",3,160.65,481.95,160.65,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V155B,"C01 GUIDE RING, TEFLON, 1/2"" x 3/4"" x 21-5/8"" LONG, DWG 061AA125B",3,25.50,76.50,25.50,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-P19,"C02-25 10"" COUPLER, 416SS or 17-4PH, DWG 240AA086B",2,122.40,244.80,123.26,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-TLB-2,"TANDEM LOADING BOX 6"" x 6"" x 4"" Hoffman Box A606CHNFSS ...DWG 128X065B",1,878.05,878.05,878.05,Texas (LV),Cost of Goods Sold-Resale Itms,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-EQ2.5V-2.0P-.5V,"EQUATE VALVE 2.5"" 2.0 PRESSURE, 0.5 VACUUM",1,1321.75,1321.75,1321.75,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D27B,"TOP TUBE BUSHING, BERGAN, 055Q105B, takes 2 of D28 O-Rings per",12,33.15,397.80,32.92,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V143,"C01 PV VALVE VACUUM TEST ROD BUSHING DAMPER SIDE, TEFLON, DWG 144E160B Rev 2",2,33.15,66.30,33.15,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-LB14,"C02-75  1-1/2"" LIP SEAL BOX SPRING,  72933S, CENTURY SPRING",7,14.45,101.15,14.45,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/20/2021
462756,1/8/2021,LV-3745-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-OBAF-11+,"BEARING HOUSING ASSEMBLY OBAF-11+, (FIXED BEARING) DWG# 172AB077B",2,669.80,1339.60,661.92,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,1/20/2021
463479,1/12/2021,LV-3760-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-APM-2-E,"APM FIXED ALARM PANEL WITH FIXED SOLAR PANEL, BATTERY BOX, AND (4) BATTERIES",1,3905.75,3905.75,3905.75,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
463479,1/12/2021,LV-3760-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-APM-2E-ST,"STAND LAY DOWN FRAME FOR APM-2E, DWG# 122AC150P",1,845.75,845.75,845.75,Texas (LV),Cost of Goods Sold-Mfg,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,1/20/2021
464957,1/14/2021,LV-3767-PO,"Quality Valve, Inc.",36616,Net 30,NIP-PRODUCT-COGS,"1X1 KUNKLE MODEL 917BDEB01-BKE, SET 25PSI ",1,1400.00,1400.00,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,1/20/2021
464958,1/14/2021,LV-3768-PO,Independence Valve & Supply,77506,Net 30,"LV-FARRIS R/V 6"" X 8""-NEW","FARRIS 6"" 150# X8"" 150# SET AT 125PSI MODEL-26QA10L-120",1,6750.00,6750.00,6750.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/20/2021
465338,1/18/2021,MAR-7776-PO,PLUMBERS SUPPLY,45263-4623,Net 15,"2.5"" PIPE NIPPLE 304SS","2.5"" CLOSE NIPPLE,  304SS , 2.5""xCL 2-1/2 304SS 150lb THRD CPLG",1,7.57,7.57,7.57,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,1/20/2021
465338,1/18/2021,MAR-7776-PO,PLUMBERS SUPPLY,45263-4623,Net 15,"2.5""FLANGE, THREADED 304SS","2.5"" THREADED FLANGE, 150 LB, 304SS",1,44.52,44.52,44.52,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,1/20/2021
465338,1/18/2021,MAR-7776-PO,PLUMBERS SUPPLY,45263-4623,Net 15,"LAP JOINT FLANGE-8"" 304","8"" SWIVEL FLANGE, LAP, 150# ,304SS // VENT STACK",1,183.35,183.35,180.32,New Albany (CM),Cost of Goods Sold-Mfg,30VS - VENT STACK COMPONENTS,Fully Billed,Yes,1/20/2021
465400,1/19/2021,MAR-7780-PO,O'NEAL STEEL INC,31193-4243,Net 60,30RSH16gaX48x96 304L SS,"16GAx48"" X 96""  304L 2B SS  (1 SHEET = 80 LBS)",36,126.30,4546.80,258.048,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/20/2021
465430,1/19/2021,MAR-7782-PO,ALRO STEEL CORP,60673-1248,Net 60,"30RTGP5/16""RD X 316SS","5/16""RD x_12 FT TGP 316SS  (2) BAR",24,4.486666,107.68,4.487,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/20/2021
465430,1/19/2021,MAR-7782-PO,ALRO STEEL CORP,60673-1248,Net 60,30RFL1/2x3/4x12FT 303SS,"1/2"" X 3/4"" X12FT 303SS  (1 BAR = 15.25/LBS)  (1) BAR",12,15.47333,185.68,15.473,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,1/20/2021
452625,12/7/2020,MAR-7547-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-41SV-200,"STEWART-USA 50, 41SV-200-ERL , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/2"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE 0 - 200 PSI, WITH ERL LOGO",35,75.58,2645.30,75.58,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Fully Billed,Yes,1/19/2021
452625,12/7/2020,MAR-7547-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-40SV-4-0-4-GF,"STEWART-USA 50, 40SV-4-0-4-ERL3-GF , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/4"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE -4-0-4 PSI, WITH ERL LOGO- GLYCERIN FILLED",15,82.64,1239.60,82.64,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Fully Billed,Yes,1/19/2021
463359,1/12/2021,LV-3756-PO,BATTERIES PLUS BLUBS,46962,Net 30,LV-M304,"DURACELL ULTRA DEEP CYCLE AGM SLA BATTERY 12V 35AH, 24.75 lbs 7.67""X5.13""X7.09""",3,68.40,205.20,68.40,Texas (LV),Cost of Goods Sold-Resale Itms,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/19/2021
464950,1/14/2021,LV-3765-PO,CLEAN COAST SUPPLY LLC,77506,Net 30,Shop Supplies-6210,ZOP-100M OIL PAD - MEDIUM,4,26.00,104.00,,Texas (LV),Shop Supplies,,Fully Billed,Yes,1/19/2021
464950,1/14/2021,LV-3765-PO,CLEAN COAST SUPPLY LLC,77506,Net 30,Shop Supplies-6210,"HBP-38-63-6EQY	 Yellow drum liner 38"" x 63""",1,46.50,46.50,,Texas (LV),Shop Supplies,,Fully Billed,Yes,1/19/2021
464955,1/14/2021,LV-3766-PO,BAY AREA GASKET AND SUPPLY,77061,Net 30,Production Supplies-6080,"Weld 8"" 300# CS Flange to customer's 6"" Pipe",1,265.00,265.00,,Texas (LV),Production Supplies,,Fully Billed,Yes,1/19/2021
464963,1/14/2021,MAR-7764-PO,ALRO STEEL CORP,60673-1248,Net 60,R72-BL-316,"Blank for 316 ss 4"" ROUND SG FLANGE, DWG 014AA170E-2",1,225.24,225.24,225.24,New Albany (CM),Cost of Goods Sold-Mfg,30SG - MAR SIGHT GLASS COMPONENTS,Fully Billed,Yes,1/19/2021
465180,1/15/2021,LV-3770-PO,BAY AREA FASTENERS & SUPPLY,77520,Net 15,Production Supplies-6080,5/8-11 X 2 ¼ GR8 HEX BOLT PLTD ,75,1.04,78.00,,Texas (LV),Production Supplies,,Fully Billed,Yes,1/19/2021
465180,1/15/2021,LV-3770-PO,BAY AREA FASTENERS & SUPPLY,77520,Net 15,Production Supplies-6080,5/8-18 GRADE 8 HX NUT PLTD,75,.26,19.50,,Texas (LV),Production Supplies,,Fully Billed,Yes,1/19/2021
465337,1/18/2021,LV-3774-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-M38,"4 POS. TERMINAL Strip, 37TB-04F",10,21.04,210.40,21.04,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/19/2021
465555,1/19/2021,LV-3778-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D26-CO-OUT-125AB066B,"COAXIAL OUTER STICK ASSEMBLY, OAL 87.625"", (66"" - 124) (ASCENDING), DWG 125AB066B Rev 1 (SCC-90)",1,521.05,521.05,521.05,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,1/19/2021
418562,8/27/2020,MAR-6975-PO,HELWIG CARBON PRODUCTS INC.,53224,Net 30,MS8A-10-CG,"FACE, FOR 10"" MECHANICAL SEAL ( ERL-1875 ), 2.09"" x 2.837"" x .745"", F-40 CNFJ Resin Impregnated Carbon , DWG 020AC080B REV3 // MECH SEAL AREA",15,47.09,706.35,47.09,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,1/18/2021
427432,9/23/2020,MAR-7110-PO,GUARDIAN WORLDWIDE LLC,77041,Net 30,PRV15-4X6,"ADJUSTING RING, Pressure Relief Valve, ERL 4X6, DWG# 089AF275C // 316SS  ***AIR SHIP THIS 25PCS***   ",25,37.80,945.00,37.80,New Albany (CM),Cost of Goods Sold-Resale Itms,30PR- Pressure Relief Valves,Pending Bill,Yes,1/18/2021
427432,9/23/2020,MAR-7110-PO,GUARDIAN WORLDWIDE LLC,77041,Net 30,PRV15-4X6,"ADJUSTING RING, Pressure Relief Valve, ERL 4X6, DWG# 089AF275C // 316SS  ***AIR SHIP THIS 25PCS***   ",25,37.80,945.00,37.80,New Albany (CM),Cost of Goods Sold-Resale Itms,30PR- Pressure Relief Valves,Pending Bill,Yes,1/18/2021
433208,10/8/2020,MAR-7185-PO,ALRO STEEL CORP,60673-1248,Net 60,DWP88-12-BL,"PUMP HEAD SEAT SEAL, BURNOUT, DWG 276AA325C-3 Rev 2",30,133.32,3999.60,133.32,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,1/18/2021
